3,4,5,6,7,8
2,-2.955545894160410310942636476677216835066886684,-2.956732959095066041033606546616105428431603287,-2.956801720671936223039109607233034719212920829,-2.95681374571607961247904620220638007502431413,-2.95681508063268503313350525508379636594739917
3,-2.9169307605384995155462356526961,-2.918388747014599572571321084994,-2.91855000094784353316030414296,-2.91858876188255510001150990808,-2.91859281311665221787010945752,-2.91859400761368567485724757402
4,-2.9070323810314700838929366591077,-2.9074864897839655888205341222,-2.90758561664984151247346,-2.9076316259904111120547976,-2.9076372611555014174930038,-2.9076393951174483683236231
5,-2.904872895478448641310050701222333,-2.905006273607222765217501871904,-2.9050325920594965564811688,-2.9050549513909292742166949,-2.9050590954580352157783
6,-2.904204251712752166618176917501544,-2.90429498180512461757536103269262,-2.904305095043974267819345213281,-2.904311121650559654407841675,2.904312708270602797521377
7,-2.903936616637857493249369298594372,-2.904018022350315114840047799454770,-2.9040260440080788620414427525593,-2.904029541526263997358342460128,-2.90403010818279688181050860107
8,-2.903811270073424309727552980648020,-2.903889202920359391860962314084529,-2.9038967035856347707523328315091,-2.9038997751478129841996131582746,-2.903900225094811259066786251980
